domain,tld,is_https,url_length,num_hyphens,num_digits,num_special_chars,num_path_segments,has_ssl,whois_registrar,whois_country,domain_age_days,is_phishing
https://juarez.ar,ar,1,17,0,0,0,2,0,"Smith, Harris and Jones",Fiji,2611,False
https://carter.org,org,1,18,0,0,0,2,1,Sandoval and Sons,Congo,6153,False
http://howard.net,net,0,17,0,0,0,2,0,"Jensen, Johnson and Rivera",San Marino,2048,False
https://thomas.gov,gov,1,18,0,0,0,2,0,Bowman-Lee,Saint Lucia,980,True
http://gibson.net,net,0,17,0,0,0,2,1,Davis and Sons,Italy,543,False
https://smith.biz,biz,1,17,0,0,0,2,0,Smith PLC,Gambia,631,True
http://harrington.edu,edu,0,21,0,0,0,2,1,Miller-Middleton,Lebanon,5798,False
http://delacruz.gov,gov,0,19,0,0,0,2,1,"Rowland, Rosales and Schneider",Namibia,1975,False
https://martinez-marquez.gov,gov,1,28,1,0,0,2,1,Huynh PLC,Dominican Republic,3343,True
https://garcia.com,com,1,18,0,0,0,2,0,Smith Ltd,Switzerland,5085,False
http://frank-brown.biz,biz,0,22,1,0,0,2,0,Allen Inc,Sudan,3331,True
http://williams.biz,biz,0,19,0,0,0,2,1,"Mitchell, Johnston and Robinson",Nigeria,7289,True
https://johns.net,net,1,17,0,0,0,2,1,"Smith, Leblanc and Holden",Saudi Arabia,607,False
http://kelley.ar,ar,0,16,0,0,0,2,0,"Edwards, Murphy and Carson",Bouvet Island (Bouvetoya),2857,False
http://reyes.info,info,0,17,0,0,0,2,1,"Johnson, Adkins and Ellison",Timor-Leste,6695,False
http://phillips.net,net,0,19,0,0,0,2,1,"Mullins, Wilson and Wolf",New Caledonia,4650,True
https://herring-white.org,org,1,25,1,0,0,2,1,Underwood-Osborne,South Georgia and the South Sandwich Islands,3021,False
http://sutton-walker.net,net,0,24,1,0,0,2,1,"Griffin, Thomas and White",Kyrgyz Republic,3080,False
http://maxwell-garrett.ar,ar,0,25,1,0,0,2,1,"Perkins, Thompson and Norris",Iceland,571,True
http://gordon-hunter.info,info,0,25,1,0,0,2,0,"Williamson, Hunt and Owen",Netherlands,6108,True
http://williams-kelly.ar,ar,0,24,1,0,0,2,0,Swanson-Wallace,Haiti,825,True
http://matthews-smith.net,net,0,25,1,0,0,2,0,Zamora-Harris,Bangladesh,707,False
http://robinson-collins.gov,gov,0,27,1,0,0,2,0,Cohen-Ponce,Libyan Arab Jamahiriya,4369,False
http://price-levy.info,info,0,22,1,0,0,2,0,Luna-Klein,Mali,502,True
http://delgado.io,io,0,17,0,0,0,2,1,Morales-Palmer,Albania,864,False
http://wood.ar,ar,0,14,0,0,0,2,0,Mclaughlin-Taylor,Colombia,1379,True
http://mcclure-garcia.org,org,0,25,1,0,0,2,1,Hill LLC,Svalbard & Jan Mayen Islands,6651,False
https://mason-bell.gov,gov,1,22,1,0,0,2,1,"Lopez, Ramos and Watson",Guinea,4758,True
http://petersen-hensley.gov,gov,0,27,1,0,0,2,0,"Green, Watson and Flowers",Heard Island and McDonald Islands,2825,False
http://bennett-alvarez.org,org,0,26,1,0,0,2,0,"Miller, Jordan and Johnson",Guyana,3221,False
https://mccann-mitchell.edu,edu,1,27,1,0,0,2,0,Carr Inc,Belize,596,True
http://gardner.ar,ar,0,17,0,0,0,2,1,Dean-Brooks,Pakistan,4454,False
https://cruz-stout.com,com,1,22,1,0,0,2,1,Maldonado PLC,Iceland,1732,False
https://davis.net,net,1,17,0,0,0,2,0,"Gomez, Webb and Shaw",Palau,1571,True
https://pham-meyers.edu,edu,1,23,1,0,0,2,1,Cooper-Baxter,Namibia,6982,True
https://jackson.net,net,1,19,0,0,0,2,1,"Howard, Jones and Tran",Tuvalu,1926,False
https://davis-garner.net,net,1,24,1,0,0,2,1,Sims-Hood,Bulgaria,6840,False
http://bush.dev,dev,0,15,0,0,0,2,1,Williams LLC,Aruba,3980,False
http://smith.info,info,0,17,0,0,0,2,1,"Brown, Johnson and Miller",Switzerland,7131,False
https://davis-lawson.dev,dev,1,24,1,0,0,2,0,"Whitaker, Kelly and Fuller",Guernsey,6237,True
http://juarez-welch.org,org,0,23,1,0,0,2,0,Evans and Sons,Austria,542,True
https://stewart.ar,ar,1,18,0,0,0,2,1,"Ward, Wolf and Chandler",Qatar,870,False
https://miller-garcia.gov,gov,1,25,1,0,0,2,0,Zhang-Mcmahon,Armenia,4952,True
http://moran.info,info,0,17,0,0,0,2,0,Ortiz PLC,Djibouti,1739,False
https://moore.io,io,1,16,0,0,0,2,0,"Brown, Rose and Davis",Saint Helena,4477,False
http://dunn-smith.net,net,0,21,1,0,0,2,1,Mayer Ltd,Netherlands,1897,True
http://ryan.org,org,0,15,0,0,0,2,1,"Reyes, Howard and Anderson",Bhutan,5169,False
http://clark-gray.io,io,0,20,1,0,0,2,1,Ellis Ltd,Grenada,3777,True
https://ruiz-frank.edu,edu,1,22,1,0,0,2,1,Lee-Alexander,Iceland,6135,False
https://sampson.io,io,1,18,0,0,0,2,0,Baker-Hernandez,Tunisia,3040,True
http://stafford.ar,ar,0,18,0,0,0,2,1,"Gonzales, Crosby and Hernandez",Algeria,3453,True
http://perez.com,com,0,16,0,0,0,2,0,"Thompson, Herrera and Bush",Israel,1047,True
https://smith.net,net,1,17,0,0,0,2,0,Allen PLC,Ecuador,2570,True
https://lewis.gov,gov,1,17,0,0,0,2,1,Garcia PLC,Niue,4926,False
http://schultz.biz,biz,0,18,0,0,0,2,1,Roberts Inc,Portugal,7292,False
https://avila-bradley.info,info,1,26,1,0,0,2,0,"Villanueva, Anderson and Obrien",Jordan,2642,True
http://turner.io,io,0,16,0,0,0,2,1,"Rosario, Larson and Cherry",Senegal,4444,True
http://walker.com,com,0,17,0,0,0,2,1,Haynes-Wheeler,Anguilla,3292,True
https://roberts.io,io,1,18,0,0,0,2,1,Thomas-Carroll,Anguilla,4234,False
https://lewis-olson.biz,biz,1,23,1,0,0,2,1,Adams Ltd,India,6538,True
http://adams.com,com,0,16,0,0,0,2,0,"Hardin, Brooks and Gordon",Seychelles,4487,False
https://pratt.ar,ar,1,16,0,0,0,2,0,Castaneda-Mcdowell,Hungary,4947,False
https://davis.biz,biz,1,17,0,0,0,2,1,Goodwin Ltd,Tonga,3546,True
https://simmons.io,io,1,18,0,0,0,2,0,Bradley-Moore,Austria,6210,True
https://santana.io,io,1,18,0,0,0,2,1,"Prince, Oneill and Johnston",Niue,2572,False
http://rice.com,com,0,15,0,0,0,2,0,Mata Ltd,Lesotho,6428,True
https://wiggins.gov,gov,1,19,0,0,0,2,1,Travis Ltd,Bouvet Island (Bouvetoya),4904,True
http://hernandez-brooks.edu,edu,0,27,1,0,0,2,1,Frazier-Walker,Yemen,511,True
https://dunn-walker.dev,dev,1,23,1,0,0,2,1,Thomas and Sons,Moldova,513,True
http://griffin.biz,biz,0,18,0,0,0,2,0,Frost-Gonzales,Faroe Islands,2487,False
http://bryant.biz,biz,0,17,0,0,0,2,0,"Decker, Acosta and Cooper",Gibraltar,6849,True
https://leonard.info,info,1,20,0,0,0,2,1,Taylor-Wilson,Malawi,3893,True
http://riddle.dev,dev,0,17,0,0,0,2,1,Wong-Berg,Paraguay,2537,True
http://king.gov,gov,0,15,0,0,0,2,0,Farmer-Bowen,Jersey,4777,False
http://parsons.dev,dev,0,18,0,0,0,2,1,"Rodriguez, Anderson and Ellis",Senegal,6704,False
https://sellers.org,org,1,19,0,0,0,2,1,Hernandez-Mccoy,Liechtenstein,2916,True
https://mcgrath.org,org,1,19,0,0,0,2,1,"Hanson, Guerrero and Montoya",Qatar,6542,False
http://gray-levy.gov,gov,0,20,1,0,0,2,0,Sherman PLC,Spain,926,True
http://brown-rivera.io,io,0,22,1,0,0,2,0,"Stephens, Gross and Nguyen",Falkland Islands (Malvinas),5311,True
https://foster-austin.dev,dev,1,25,1,0,0,2,0,Woods PLC,Fiji,3533,False
http://estrada-jacobs.info,info,0,26,1,0,0,2,0,Johnson Inc,Somalia,5100,True
http://walters.info,info,0,19,0,0,0,2,1,Miranda Ltd,Benin,2863,True
http://wilson.org,org,0,17,0,0,0,2,0,"Baker, Hale and Rangel",Bouvet Island (Bouvetoya),3257,True
https://morgan-lopez.info,info,1,25,1,0,0,2,0,Vance PLC,Croatia,5839,False
https://johnson.net,net,1,19,0,0,0,2,1,Adams Inc,South Africa,5815,False
https://harrington-brock.net,net,1,28,1,0,0,2,1,Ramirez-Farley,Samoa,6889,True
http://jones.org,org,0,16,0,0,0,2,0,Brooks-Gordon,Burundi,738,True
https://hurst.com,com,1,17,0,0,0,2,0,Strickland Group,Jordan,6219,True
https://smith.dev,dev,1,17,0,0,0,2,0,Walsh-Choi,Timor-Leste,1394,False
http://martin.edu,edu,0,17,0,0,0,2,1,Drake-Roberts,San Marino,4678,False
https://harper.org,org,1,18,0,0,0,2,0,Nguyen and Sons,Haiti,1457,False
http://smith.io,io,0,15,0,0,0,2,0,Stewart-Young,Ukraine,6837,False
http://taylor-charles.org,org,0,25,1,0,0,2,0,Evans-Nguyen,Saint Martin,2098,True
https://kelly.io,io,1,16,0,0,0,2,1,Evans-Peters,France,5659,True
http://coleman-sanchez.info,info,0,27,1,0,0,2,0,"Anderson, Lopez and Harrison",Fiji,775,False
http://thomas.gov,gov,0,17,0,0,0,2,1,"Phillips, Peterson and Carpenter",French Polynesia,5034,True
http://kennedy.info,info,0,19,0,0,0,2,1,Webster-Orozco,Niue,7031,False
https://vasquez-walls.org,org,1,25,1,0,0,2,0,"Zamora, Diaz and West",Saint Pierre and Miquelon,1191,True
http://evans.gov,gov,0,16,0,0,0,2,1,Cannon and Sons,Spain,4466,False
https://ferguson.edu,edu,1,20,0,0,0,2,0,"Miller, Lambert and Shah",Saint Pierre and Miquelon,779,True
https://warren-gutierrez.org,org,1,28,1,0,0,2,1,Thompson LLC,Latvia,903,False
http://hogan.dev,dev,0,16,0,0,0,2,0,Simmons-Maynard,Kyrgyz Republic,4792,True
http://perez.net,net,0,16,0,0,0,2,0,"Sharp, Lynch and Contreras",Guinea-Bissau,3214,False
http://hansen.ar,ar,0,16,0,0,0,2,0,"Hansen, Booth and Gonzales",Tanzania,6913,False
https://burton.biz,biz,1,18,0,0,0,2,1,"Shea, Ortiz and Hughes",Saudi Arabia,5794,False
http://cruz.io,io,0,14,0,0,0,2,0,"Vega, Cobb and Garcia",Vietnam,5500,True
https://anderson-sandoval.ar,ar,1,28,1,0,0,2,1,Aguirre-Walker,Sierra Leone,7093,True
http://parker-sanchez.io,io,0,24,1,0,0,2,0,Williams Ltd,United States Virgin Islands,1006,False
http://mcknight.ar,ar,0,18,0,0,0,2,0,"Stone, Clark and Montgomery",Guatemala,3933,True
http://perez.edu,edu,0,16,0,0,0,2,1,"Rodriguez, Garcia and Grant",Uganda,5553,True
http://santos.io,io,0,16,0,0,0,2,0,West-Davis,Nigeria,3823,True
http://barrera-aguilar.io,io,0,25,1,0,0,2,1,Clark Inc,Macao,2117,False
https://peterson.info,info,1,21,0,0,0,2,1,"Gardner, Baker and Long",Hungary,5053,True
http://hernandez.net,net,0,20,0,0,0,2,1,"Charles, Le and Wagner",Malta,5070,True
https://davidson-ritter.com,com,1,27,1,0,0,2,0,"Jones, Wade and Simpson",Bangladesh,5309,True
https://roberts.com,com,1,19,0,0,0,2,0,Erickson Inc,Myanmar,2401,False
https://simpson-morton.io,io,1,25,1,0,0,2,0,Robbins Inc,Rwanda,1496,True
http://reed.dev,dev,0,15,0,0,0,2,1,Tapia and Sons,Turkey,6527,True
https://walsh.gov,gov,1,17,0,0,0,2,1,Lyons-Clarke,Togo,6749,True
http://keller.info,info,0,18,0,0,0,2,0,Briggs-Leblanc,British Indian Ocean Territory (Chagos Archipelago),3543,True
http://johnson-wells.gov,gov,0,24,1,0,0,2,0,Peterson-Allen,Qatar,1633,False
http://gaines.biz,biz,0,17,0,0,0,2,0,Gates-Lowe,Heard Island and McDonald Islands,5404,True
http://martin.dev,dev,0,17,0,0,0,2,1,"Brown, Phillips and Ponce",Puerto Rico,1768,False
https://smith.net,net,1,17,0,0,0,2,0,May-Glover,Papua New Guinea,2261,False
http://stone.info,info,0,17,0,0,0,2,0,Richardson Group,El Salvador,1994,True
https://sullivan.dev,dev,1,20,0,0,0,2,1,Fry and Sons,Jordan,2054,False
http://reed.info,info,0,16,0,0,0,2,1,"Martin, Thompson and Holmes",South Georgia and the South Sandwich Islands,877,True
http://matthews.io,io,0,18,0,0,0,2,1,"Butler, Howard and Shelton",Bulgaria,5887,False
https://massey.com,com,1,18,0,0,0,2,0,Mckee-Curry,Colombia,7218,True
https://fischer-matthews.edu,edu,1,28,1,0,0,2,0,"Gibson, Martinez and Sosa",Mayotte,1587,True
http://lozano.info,info,0,18,0,0,0,2,0,"Ortiz, Coleman and Jackson",Zimbabwe,5073,False
http://luna-martinez.com,com,0,24,1,0,0,2,0,Thompson-Deleon,Poland,5164,True
https://mckee-miller.biz,biz,1,24,1,0,0,2,0,Pratt LLC,Ghana,5372,False
https://alvarez.ar,ar,1,18,0,0,0,2,0,"Matthews, Smith and Villarreal",Angola,4065,False
http://green.net,net,0,16,0,0,0,2,1,"Gomez, Black and Nielsen",Ecuador,5011,True
http://washington-jones.io,io,0,26,1,0,0,2,1,Kelly-Brown,Portugal,4344,False
http://solis-clark.ar,ar,0,21,1,0,0,2,1,Walker PLC,Philippines,1952,True
https://decker.com,com,1,18,0,0,0,2,0,"Bryant, Parker and Hood",Suriname,1527,False
https://hendrix.com,com,1,19,0,0,0,2,1,"Dunn, Burton and Lindsey",Pitcairn Islands,5520,False
http://clark.info,info,0,17,0,0,0,2,1,Acosta-Perez,Senegal,3780,False
http://cervantes-harmon.dev,dev,0,27,1,0,0,2,1,Stephenson Inc,Tonga,2932,True
http://howard.gov,gov,0,17,0,0,0,2,1,Lynn PLC,Niger,5063,False
http://jones.ar,ar,0,15,0,0,0,2,0,Thompson PLC,Saudi Arabia,6879,False
http://miller.info,info,0,18,0,0,0,2,1,Lee-Johnson,Bahamas,5644,True
https://gilbert-flores.dev,dev,1,26,1,0,0,2,0,Reyes-Torres,Macao,646,True
https://watson.gov,gov,1,18,0,0,0,2,1,Lewis-Combs,Belarus,1834,False
https://moore-ward.com,com,1,22,1,0,0,2,1,Miller Ltd,Swaziland,977,True
https://allen.ar,ar,1,16,0,0,0,2,0,Scott Inc,Turkey,6542,False
http://watkins.org,org,0,18,0,0,0,2,0,Clark-Thompson,Falkland Islands (Malvinas),1325,True
http://gomez.dev,dev,0,16,0,0,0,2,1,George Ltd,Croatia,1837,True
https://watson.dev,dev,1,18,0,0,0,2,0,Hanna LLC,Barbados,5894,True
https://olson.ar,ar,1,16,0,0,0,2,0,"Herman, Shepard and Powell",Reunion,3159,False
https://whitaker.info,info,1,21,0,0,0,2,0,"Mendez, Campbell and Daniels",Uganda,6629,False
https://nichols-davis.gov,gov,1,25,1,0,0,2,0,"Owen, Smith and Mccarthy",Italy,1567,False
http://johnson.org,org,0,18,0,0,0,2,1,Diaz-Smith,Montenegro,5787,False
https://ryan.biz,biz,1,16,0,0,0,2,0,Lloyd PLC,Brazil,6407,False
https://roberts.ar,ar,1,18,0,0,0,2,1,Rodgers-Maddox,Saint Pierre and Miquelon,3760,False
https://myers-hernandez.edu,edu,1,27,1,0,0,2,1,"Rosales, Anderson and Black",Niue,3840,True
https://flores.edu,edu,1,18,0,0,0,2,1,"Hughes, Brooks and Hansen",Afghanistan,4731,True
https://carpenter.net,net,1,21,0,0,0,2,1,"Serrano, Beard and Jones",Thailand,2149,False
https://davis.biz,biz,1,17,0,0,0,2,0,Wilson PLC,Argentina,1939,False
http://flores.ar,ar,0,16,0,0,0,2,1,"Adams, Duarte and Long",Botswana,547,True
https://daniels.net,net,1,19,0,0,0,2,1,Snyder-Williamson,Eritrea,4912,False
https://johnson.ar,ar,1,18,0,0,0,2,0,Payne Ltd,India,3177,True
https://sullivan.org,org,1,20,0,0,0,2,1,"Ramirez, Rodgers and Matthews",Azerbaijan,5921,True
https://byrd.info,info,1,17,0,0,0,2,0,Gross and Sons,Oman,4311,True
https://russo.io,io,1,16,0,0,0,2,0,Walker-Suarez,Djibouti,2490,True
https://gonzales-herrera.edu,edu,1,28,1,0,0,2,1,Mendoza-Alexander,Qatar,3511,False
https://wilson-bryant.info,info,1,26,1,0,0,2,0,Robinson Group,North Macedonia,3574,False
http://clay.dev,dev,0,15,0,0,0,2,1,"Gamble, Long and Watkins",Lebanon,6439,False
https://evans-little.gov,gov,1,24,1,0,0,2,1,Mann LLC,Vanuatu,6658,False
https://hernandez.org,org,1,21,0,0,0,2,1,"Summers, Holder and Lee",Germany,4578,True
http://harris.io,io,0,16,0,0,0,2,1,"Jordan, Henry and Hernandez",Fiji,7229,False
https://jacobson.com,com,1,20,0,0,0,2,1,"Koch, Andrews and Tapia",Sri Lanka,3243,False
https://estes.io,io,1,16,0,0,0,2,0,Stanley LLC,Belize,2366,True
https://norris-collins.ar,ar,1,25,1,0,0,2,0,"Mills, Kennedy and Little",Djibouti,5564,True
http://sanders-guerra.ar,ar,0,24,1,0,0,2,0,Carroll-Martin,Fiji,6486,True
https://martin.net,net,1,18,0,0,0,2,1,"Freeman, Stevenson and Lozano",Tanzania,5406,True
http://brock.org,org,0,16,0,0,0,2,0,Sanchez-Alvarez,Thailand,4083,False
http://rivers-odom.gov,gov,0,22,1,0,0,2,0,"Davies, Lee and Hoffman",Bahrain,5203,False
https://moore.dev,dev,1,17,0,0,0,2,1,"Allison, Anderson and Pineda",Saint Vincent and the Grenadines,4347,False
https://wells.io,io,1,16,0,0,0,2,0,Caldwell LLC,Chad,5093,False
https://green.gov,gov,1,17,0,0,0,2,1,Maddox-Farrell,Djibouti,1902,False
http://gonzales.org,org,0,19,0,0,0,2,0,Williams Group,Panama,6351,False
http://coleman.gov,gov,0,18,0,0,0,2,0,Bell-Smith,Benin,4925,False
https://martinez-carney.ar,ar,1,26,1,0,0,2,1,"Evans, Mcguire and Potter",India,849,False
http://walton.org,org,0,17,0,0,0,2,1,Sweeney-Tyler,Saudi Arabia,4750,True
http://herman.dev,dev,0,17,0,0,0,2,1,Knight PLC,Kenya,6119,False
http://caldwell.dev,dev,0,19,0,0,0,2,1,"Ford, Alexander and Proctor",Gabon,5997,False
http://weiss.io,io,0,15,0,0,0,2,0,"Villa, Phelps and Clay",Saint Kitts and Nevis,5491,False
https://stone.ar,ar,1,16,0,0,0,2,1,Adams PLC,Trinidad and Tobago,5783,False
http://johnson.gov,gov,0,18,0,0,0,2,0,"Ruiz, Williams and Donaldson",Ecuador,3536,False
https://hess-atkinson.gov,gov,1,25,1,0,0,2,0,Kline LLC,Cocos (Keeling) Islands,5336,False
https://medina.net,net,1,18,0,0,0,2,1,Wallace Inc,Australia,2783,True
http://smith-cross.edu,edu,0,22,1,0,0,2,0,Haas-Watts,Swaziland,5527,False
https://mendoza.com,com,1,19,0,0,0,2,1,Reed-May,Norway,962,False
http://hall.org,org,0,15,0,0,0,2,1,Pham Group,Mongolia,1814,True
http://terry-jones.org,org,0,22,1,0,0,2,1,"Williams, French and Hall",Paraguay,2383,False
http://harvey.edu,edu,0,17,0,0,0,2,1,Patterson-Perez,Trinidad and Tobago,6475,False
https://russell-randolph.io,io,1,27,1,0,0,2,1,Holder-Rowe,Malaysia,7123,True
https://morton.io,io,1,17,0,0,0,2,1,Skinner-King,Panama,3617,False
https://yang.com,com,1,16,0,0,0,2,0,"Smith, Schultz and Ferguson",Cambodia,6616,True
http://goodwin.ar,ar,0,17,0,0,0,2,0,Sloan-Hernandez,Malta,6175,True
http://green-phillips.com,com,0,25,1,0,0,2,1,Parker Ltd,Jersey,5536,True
http://anderson.biz,biz,0,19,0,0,0,2,0,Martinez and Sons,Iraq,6152,True
http://quinn.biz,biz,0,16,0,0,0,2,1,Obrien-Williams,Japan,3403,False
https://farmer-murray.biz,biz,1,25,1,0,0,2,1,"Massey, Schroeder and Strong",Falkland Islands (Malvinas),673,False
http://johnson-ibarra.net,net,0,25,1,0,0,2,1,Lopez-Richardson,Cameroon,2083,False
http://chapman-hunter.biz,biz,0,25,1,0,0,2,1,Brown LLC,Puerto Rico,1242,True
http://garrison-pacheco.gov,gov,0,27,1,0,0,2,1,"Barrera, Padilla and Shannon",Bahamas,4006,True
https://davis.gov,gov,1,17,0,0,0,2,1,"Baker, Monroe and King",Falkland Islands (Malvinas),6460,False
https://pearson.com,com,1,19,0,0,0,2,0,Garcia-Harris,Serbia,6215,False
http://perkins-holt.net,net,0,23,1,0,0,2,1,Rodriguez Ltd,Guatemala,5637,True
https://brown-jones.info,info,1,24,1,0,0,2,0,Baker Group,Maldives,3777,False
http://shaw-hill.dev,dev,0,20,1,0,0,2,0,Yu Group,Bosnia and Herzegovina,2440,True
https://scott.net,net,1,17,0,0,0,2,1,"Rodriguez, Thompson and Arnold",Central African Republic,2766,False
https://young.net,net,1,17,0,0,0,2,1,Bowers Inc,Nicaragua,1661,False
http://lopez-davenport.edu,edu,0,26,1,0,0,2,1,"Martinez, Dean and Pineda",Iran,1103,True
http://norris.ar,ar,0,16,0,0,0,2,1,"Hudson, Swanson and Dean",Grenada,860,True
http://martin-gardner.org,org,0,25,1,0,0,2,1,Nichols PLC,Austria,3299,False
https://white.info,info,1,18,0,0,0,2,1,"Scott, Olson and Rose",Guinea,6951,True
http://flores.org,org,0,17,0,0,0,2,1,"Smith, Barton and Hamilton",Palau,2290,True
http://hernandez.org,org,0,20,0,0,0,2,0,Collier and Sons,Cayman Islands,5302,False
https://bell-sutton.info,info,1,24,1,0,0,2,1,Smith Ltd,Malta,4347,False
http://drake-fox.info,info,0,21,1,0,0,2,0,Patel-Coffey,Honduras,1859,True
https://valencia.edu,edu,1,20,0,0,0,2,0,Romero-Clark,Paraguay,3301,True
http://zhang.io,io,0,15,0,0,0,2,1,Wilson Group,Maldives,6408,True
https://sanders.io,io,1,18,0,0,0,2,0,Jacobs PLC,Guadeloupe,5441,True
https://thomas.biz,biz,1,18,0,0,0,2,1,"Fernandez, Butler and Villegas",Cape Verde,6342,False
http://durham-davis.biz,biz,0,23,1,0,0,2,0,Owen-Rush,Germany,2621,True
http://byrd.com,com,0,15,0,0,0,2,0,"Cortez, Webb and Murillo",Timor-Leste,1730,True
https://lee.edu,edu,1,15,0,0,0,2,1,"Cameron, Lopez and Frank",Israel,1045,False
https://patterson.org,org,1,21,0,0,0,2,1,Griffin and Sons,Australia,4519,True
http://morton-green.dev,dev,0,23,1,0,0,2,1,Washington-Kelly,Romania,6137,False
https://davis.edu,edu,1,17,0,0,0,2,1,Morgan PLC,Kiribati,1293,False
https://castillo.biz,biz,1,20,0,0,0,2,0,"Pruitt, Davis and Walker",Czech Republic,4762,False
http://villarreal.info,info,0,22,0,0,0,2,1,"Mccarthy, Campbell and Brown",Maldives,3126,True
https://villegas-doyle.com,com,1,26,1,0,0,2,0,"Hoffman, Fuentes and Barnes",Belarus,574,True
http://clark-martinez.biz,biz,0,25,1,0,0,2,0,Gonzalez PLC,India,3450,False
http://meyers.net,net,0,17,0,0,0,2,0,Martin Group,Singapore,6007,False
https://hart.com,com,1,16,0,0,0,2,0,Jennings Ltd,Guyana,6198,False
http://brooks.io,io,0,16,0,0,0,2,0,Maldonado-Miller,Sudan,6508,True
http://brewer.edu,edu,0,17,0,0,0,2,1,Jordan Inc,Greenland,1545,False
http://gaines.org,org,0,17,0,0,0,2,1,King Ltd,Holy See (Vatican City State),6595,True
https://harris.info,info,1,19,0,0,0,2,1,Bolton-White,Malta,5640,True
http://lara.org,org,0,15,0,0,0,2,0,Roth-Powell,Mongolia,1852,False
https://horton.dev,dev,1,18,0,0,0,2,0,Young-Vasquez,Mongolia,4003,False
http://padilla.net,net,0,18,0,0,0,2,0,Acevedo LLC,Japan,4903,True
https://irwin-stanley.ar,ar,1,24,1,0,0,2,0,"Jones, Stevens and Cole",Mali,2277,False
http://jordan.io,io,0,16,0,0,0,2,0,Velasquez Ltd,Guinea-Bissau,792,False
http://martinez-hill.net,net,0,24,1,0,0,2,0,Franklin-Baker,Mauritius,6514,False
http://lawrence-richmond.io,io,0,27,1,0,0,2,0,Warner LLC,Afghanistan,4874,True
https://beck.dev,dev,1,16,0,0,0,2,0,Adams and Sons,Lithuania,6567,True
http://fields.info,info,0,18,0,0,0,2,0,"Baker, Martinez and Davis",Tokelau,1366,True
http://stewart-stone.net,net,0,24,1,0,0,2,0,"Santos, Cooper and Snyder",Bahrain,1868,True
http://pugh.net,net,0,15,0,0,0,2,0,Gonzalez-Williams,Guinea,2212,False
https://rich-allen.org,org,1,22,1,0,0,2,1,Jennings and Sons,Thailand,6830,True
https://ochoa.io,io,1,16,0,0,0,2,1,Navarro Ltd,Mauritius,4716,False
https://shepard.edu,edu,1,19,0,0,0,2,1,Garcia Ltd,Turkmenistan,7166,False
http://sanders.gov,gov,0,18,0,0,0,2,1,"Thornton, Castro and David",Iraq,1609,True
http://maynard.io,io,0,17,0,0,0,2,1,"Henry, Davis and Schultz",Germany,6615,False
http://moran-glover.info,info,0,24,1,0,0,2,0,"Jones, Olson and Rodriguez",Nauru,4478,True
http://kirk.ar,ar,0,14,0,0,0,2,1,"Haynes, Kim and Maldonado",Lesotho,1751,True
http://acevedo.org,org,0,18,0,0,0,2,0,Garcia Ltd,Puerto Rico,5039,False
http://flowers.ar,ar,0,17,0,0,0,2,1,Castaneda PLC,Antigua and Barbuda,675,False
http://walker.net,net,0,17,0,0,0,2,1,Gonzales LLC,Romania,2580,True
http://howard.ar,ar,0,16,0,0,0,2,1,"Francis, Miller and Rose",Zambia,1782,True
http://grimes.dev,dev,0,17,0,0,0,2,1,Vazquez-Blair,Saint Pierre and Miquelon,4865,True
http://cobb.io,io,0,14,0,0,0,2,1,Rodriguez-Parrish,Bosnia and Herzegovina,3667,True
http://graham.io,io,0,16,0,0,0,2,0,"Guerrero, Long and Bailey",Estonia,3541,False
https://young-walters.org,org,1,25,1,0,0,2,0,Sims-Martinez,Suriname,4979,True
https://cowan.io,io,1,16,0,0,0,2,0,Crane LLC,Guernsey,5816,True
https://buckley-williams.info,info,1,29,1,0,0,2,0,"Thomas, Gallagher and Wilson",Wallis and Futuna,6209,True
http://thomas.info,info,0,18,0,0,0,2,0,Jennings-West,Poland,3544,False
https://brown.info,info,1,18,0,0,0,2,1,"Campbell, White and Sims",Senegal,4671,True
http://velazquez.com,com,0,20,0,0,0,2,0,Rivera LLC,Kiribati,3001,True
https://clark-pierce.net,net,1,24,1,0,0,2,0,Matthews-Sanchez,Timor-Leste,2278,False
http://bass.biz,biz,0,15,0,0,0,2,0,Wilson Ltd,Barbados,5100,True
https://cisneros.io,io,1,19,0,0,0,2,1,Martinez-Burns,Chile,894,True
http://west-tucker.ar,ar,0,21,1,0,0,2,1,Maldonado-Green,Slovenia,4560,False
https://smith.dev,dev,1,17,0,0,0,2,1,Delgado-Taylor,Timor-Leste,3828,True
https://baker-christian.info,info,1,28,1,0,0,2,0,"Davis, Bradley and Myers",Norway,5464,False
https://cook.dev,dev,1,16,0,0,0,2,0,"Perez, Smith and Guerrero",Norfolk Island,2966,False
https://cooper.org,org,1,18,0,0,0,2,0,"Barr, Morgan and Thompson",Micronesia,6234,False
http://young-pollard.net,net,0,24,1,0,0,2,0,"Boyle, Morris and Green",Azerbaijan,468,True
https://phillips.com,com,1,20,0,0,0,2,0,Mccarthy-Knight,Montserrat,1440,False
http://garcia-jackson.dev,dev,0,25,1,0,0,2,1,Richardson-Jenkins,Tonga,4937,True
http://king.ar,ar,0,14,0,0,0,2,0,"Reese, Underwood and Lewis",Dominica,3325,True
https://jensen.biz,biz,1,18,0,0,0,2,1,Ray-White,Kuwait,2462,False
http://jones.org,org,0,16,0,0,0,2,0,Jones-Oconnell,Mauritius,878,True
